GameID,Name,Date,Team,FDP,FDS,FD_change,FD_pos,OPP,Home,Away,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-
20181017-cle-tor,George Hill,20181017,cle,26.9,5000.0,,1.0,tor,1,0,31.27,5,11,0.455,2,3,0.667,3,4,0.75,1,1,2,7,0,0,1,3,15,-10
20181017-cle-tor,Channing Frye,20181017,cle,0.0,3500.0,,4.0,tor,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20181017-cle-tor,David Nwaba,20181017,cle,0.0,3700.0,,2.0,tor,1,0,1.42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1
20181017-cle-tor,Kevin Love,20181017,cle,29.4,8300.0,,4.0,tor,1,0,34.05,5,18,0.278,1,4,0.25,10,14,0.7140000000000001,2,5,7,2,0,0,3,5,21,-3
20181017-cle-tor,Rodney Hood,20181017,cle,18.9,5200.0,,2.0,tor,1,0,26.19,5,13,0.385,0,2,0.0,2,2,1.0,1,1,2,1,1,0,0,3,12,-12
20181017-cle-tor,Tristan Thompson,20181017,cle,16.1,4900.0,,5.0,tor,1,0,27.05,1,5,0.2,0,0,0.0,1,2,0.5,5,8,13,1,0,0,4,2,3,-20
20181017-cle-tor,Kyle Korver,20181017,cle,3.0,3800.0,,2.0,tor,1,0,14.01,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,1,3,13
20181017-cle-tor,Sam Dekker,20181017,cle,13.2,3500.0,,3.0,tor,1,0,16.16,1,2,0.5,0,1,0.0,2,4,0.5,1,5,6,0,1,0,1,1,4,-10
20181017-cle-tor,Jordan Clarkson,20181017,cle,18.6,5000.0,,2.0,tor,1,0,23.09,7,15,0.467,1,4,0.25,0,0,0.0,0,3,3,0,0,0,0,3,15,-8
20181017-cle-tor,John Holland,20181017,cle,0.0,3500.0,,2.0,tor,1,0,0.44,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
20181017-cle-tor,Cedi Osman,20181017,cle,38.0,4500.0,,3.0,tor,1,0,33.05,5,10,0.5,2,2,1.0,5,6,0.833,3,7,10,4,2,0,3,1,17,-21
20181017-cle-tor,Collin Sexton,20181017,cle,8.6,5200.0,,1.0,tor,1,0,17.43,2,7,0.28600000000000003,0,1,0.0,5,5,1.0,1,2,3,0,0,0,4,4,9,0
20181017-cle-tor,Serge Ibaka,20181017,tor,31.9,5500.0,,4.0,cle,0,1,5.03,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,0,0,4
20181017-cle-tor,Danny Green,20181017,tor,29.0,4700.0,,2.0,cle,0,1,7.48,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,0,2,3
20181017-cle-tor,Pascal Siakam,20181017,tor,21.4,4800.0,,4.0,cle,0,1,4.34,2,2,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,2,5,2
20181017-cle-tor,Kawhi Leonard,20181017,tor,39.6,9600.0,,3.0,cle,0,1,10.57,3,7,0.429,0,1,0.0,0,0,0.0,0,2,2,1,0,0,1,1,6,1
20181017-cle-tor,Fred VanVleet,20181017,tor,22.9,3700.0,,1.0,cle,0,1,5.03,2,3,0.667,0,1,0.0,0,0,0.0,0,0,0,3,0,0,0,0,4,4
20181017-cle-tor,OG Anunoby,20181017,tor,6.0,4700.0,,3.0,cle,0,1,6.35,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,1,1,2,-3
20181017-cle-tor,Kyle Lowry,20181017,tor,43.2,8100.0,,1.0,cle,0,1,9.2,2,3,0.667,1,2,0.5,0,0,0.0,0,0,0,4,0,1,1,0,5,-1
20181017-cle-tor,C.J. Miles,20181017,tor,4.2,4600.0,,3.0,cle,0,1,1.03,0,0,0.0,0,0,0.0,0,2,0.0,0,1,1,0,0,0,0,0,0,2
20181017-cle-tor,Greg Monroe,20181017,tor,0.0,5800.0,,5.0,cle,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20181017-cle-tor,Norman Powell,20181017,tor,5.0,3500.0,,3.0,cle,0,1,2.4,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,4
20181017-dal-pho,Dorian Finney-Smith,20181017,dal,26.1,4800.0,,3.0,pho,1,0,30.21,4,7,0.5710000000000001,2,5,0.4,2,2,1.0,0,3,3,1,0,3,0,2,12,-16
20181017-dal-pho,Ray Spalding,20181017,dal,0.0,3500.0,,4.0,pho,1,0,0.54,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2
20181017-dal-pho,DeAndre Jordan,20181017,dal,32.9,7500.0,,5.0,pho,1,0,30.31,5,9,0.556,0,0,0.0,1,1,1.0,4,8,12,1,1,1,0,5,11,-21
20181017-dal-pho,Dwight Powell,20181017,dal,28.0,3900.0,,4.0,pho,1,0,17.29,6,8,0.75,0,1,0.0,4,6,0.667,2,3,5,0,1,1,0,1,16,0
20181017-dal-pho,Maxi Kleber,20181017,dal,9.4,3500.0,,4.0,pho,1,0,16.45,3,3,1.0,2,2,1.0,0,0,0.0,0,2,2,0,0,0,1,1,8,-3
20181017-dal-pho,Ryan Broekhoff,20181017,dal,3.0,3500.0,,4.0,pho,1,0,3.59,1,3,0.33299999999999996,1,3,0.33299999999999996,0,0,0.0,0,0,0,0,0,0,0,0,3,-8
20181017-dal-pho,Salah Mejri,20181017,dal,0.0,3500.0,,5.0,pho,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20181017-dal-pho,Jalen Brunson,20181017,dal,5.7,3900.0,,1.0,pho,1,0,19.07,1,3,0.33299999999999996,1,3,0.33299999999999996,0,0,0.0,0,1,1,1,0,0,0,1,3,-3
20181017-dal-pho,Devin Harris,20181017,dal,1.5,3500.0,,1.0,pho,1,0,6.12,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-2
20181017-dal-pho,Dragan Bender,20181017,pho,0.0,4400.0,,4.0,dal,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20181017-dal-pho,Isaiah Canaan,20181017,pho,24.7,4000.0,,1.0,dal,0,1,9.03,1,3,0.33299999999999996,1,3,0.33299999999999996,0,0,0.0,0,1,1,2,0,0,0,1,3,6
20181017-dal-pho,Ryan Anderson,20181017,pho,13.9,3800.0,,4.0,dal,0,1,7.13,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,1,0,0,4
20181017-dal-pho,Trevor Ariza,20181017,pho,44.1,5500.0,,3.0,dal,0,1,10.59,3,5,0.6,2,3,0.667,0,0,0.0,0,2,2,1,0,0,0,1,8,10
20181017-dal-pho,Deandre Ayton,20181017,pho,45.0,7200.0,,5.0,dal,0,1,7.49,3,3,1.0,0,0,0.0,2,2,1.0,0,3,3,1,0,0,0,0,8,8
20181017-dal-pho,Richaun Holmes,20181017,pho,0.0,3700.0,,4.0,dal,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20181017-dal-pho,Tyson Chandler,20181017,pho,9.0,3700.0,,5.0,dal,0,1,4.11,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,0,1,0,0,2,0,5
20181017-dal-pho,T.J. Warren,20181017,pho,22.7,7100.0,,3.0,dal,0,1,4.47,2,3,0.667,2,2,1.0,0,0,0.0,0,0,0,1,0,0,0,0,6,9
20181017-dal-pho,Elie Okobo,20181017,pho,3.5,4000.0,,1.0,dal,0,1,2.57,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,7
20181017-dal-pho,Devin Booker,20181017,pho,47.3,8200.0,,2.0,dal,0,1,8.14,4,5,0.8,1,2,0.5,0,0,0.0,0,1,1,3,0,0,2,1,9,7
20181017-dal-pho,Josh Jackson,20181017,pho,24.9,5900.0,,4.0,dal,0,1,4.47,1,1,1.0,0,0,0.0,1,2,0.5,0,1,1,1,0,0,1,0,3,9
20181017-den-lac,Trey Lyles,20181017,den,20.4,4700.0,,4.0,lac,1,0,18.47,3,6,0.5,0,1,0.0,4,6,0.667,0,7,7,0,1,0,1,2,10,-10
20181017-den-lac,Jamal Murray,20181017,den,19.5,6600.0,,1.0,lac,1,0,31.38,3,12,0.25,1,4,0.25,0,0,0.0,2,3,5,3,1,0,1,2,7,18
20181017-den-lac,Torrey Craig,20181017,den,0.0,3500.0,,2.0,lac,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20181017-den-lac,Thomas Welsh,20181017,den,0.0,3500.0,,5.0,lac,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20181017-den-lac,Will Barton,20181017,den,32.0,6900.0,,3.0,lac,1,0,34.46,6,12,0.5,3,5,0.6,4,4,1.0,0,5,5,2,0,2,2,2,19,10
20181017-den-lac,Malik Beasley,20181017,den,6.7,3600.0,,2.0,lac,1,0,11.45,2,6,0.33299999999999996,1,3,0.33299999999999996,0,0,0.0,0,1,1,1,0,0,1,1,5,1
20181017-den-lac,Mason Plumlee,20181017,den,16.6,4000.0,,5.0,lac,1,0,13.22,1,3,0.33299999999999996,0,0,0.0,0,2,0.0,1,2,3,2,0,3,1,5,2,0
20181017-den-lac,Paul Millsap,20181017,den,34.2,7300.0,,4.0,lac,1,0,30.19,1,7,0.14300000000000002,0,1,0.0,9,12,0.75,3,13,16,0,1,1,2,2,11,20
20181017-den-lac,Tyler Lydon,20181017,den,0.0,3500.0,,3.0,lac,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20181017-den-lac,Monte Morris,20181017,den,18.4,3500.0,,1.0,lac,1,0,16.23,3,9,0.33299999999999996,1,2,0.5,0,0,0.0,1,1,2,4,1,0,0,0,7,-9
20181017-den-lac,Gary Harris,20181017,den,26.6,6500.0,,2.0,lac,1,0,34.25,6,16,0.375,0,3,0.0,8,8,1.0,3,0,3,2,0,0,0,3,20,15
20181017-den-lac,Avery Bradley,20181017,lac,17.4,4900.0,,2.0,den,0,1,6.3,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-5
20181017-den-lac,Tobias Harris,20181017,lac,39.5,7600.0,,4.0,den,0,1,10.07,2,6,0.33299999999999996,1,2,0.5,0,0,0.0,0,3,3,0,0,1,0,1,5,-5
20181017-den-lac,Montrezl Harrell,20181017,lac,19.5,3800.0,,4.0,den,0,1,5.53,2,4,0.5,0,0,0.0,2,2,1.0,1,1,2,0,0,1,0,1,6,-2
