GameID,Name,Date,Team,FDP,FDS,FD_change,FD_pos,OPP,Home,Away,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-
20191022-nor-tor,OG Anunoby,20191022,tor,24.4,4300.0,,3.0,nor,0,1,35.48,5,12,0.41700000000000004,1,4,0.25,0,1,0.0,3,4,7,0,0,2,1,3,11,12
20191022-nor-tor,Kyle Lowry,20191022,tor,39.0,7600.0,,1.0,nor,0,1,44.59,4,15,0.267,3,11,0.273,11,13,0.846,1,4,5,6,2,0,4,4,22,-1
20191022-nor-tor,Norman Powell,20191022,tor,15.6,3900.0,,2.0,nor,0,1,28.38,2,7,0.28600000000000003,1,5,0.2,0,0,0.0,1,7,8,2,0,0,2,2,5,2
20191023-bos-phi,Gordon Hayward,20191023,bos,33.0,6500.0,,3.0,phi,1,0,35.11,8,15,0.5329999999999999,0,0,0.0,9,11,0.818,0,5,5,2,0,0,1,4,25,-11
20191023-bos-phi,Vincent Poirier,20191023,bos,0.0,3500.0,,5.0,phi,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20191023-bos-phi,Daniel Theis,20191023,bos,7.2,3500.0,,4.0,phi,1,0,9.52,0,1,0.0,0,1,0.0,3,4,0.75,1,0,1,0,0,1,0,1,3,-7
20191023-bos-phi,Robert Williams,20191023,bos,16.1,3900.0,,5.0,phi,1,0,10.46,2,4,0.5,0,0,0.0,1,2,0.5,1,2,3,1,1,1,0,4,5,7
20191023-bos-phi,Jayson Tatum,20191023,bos,38.0,6900.0,,4.0,phi,1,0,37.13,8,22,0.364,4,8,0.5,1,3,0.33299999999999996,1,9,10,2,2,0,4,2,21,-4
20191023-bos-phi,Marcus Smart,20191023,bos,19.8,4800.0,,2.0,phi,1,0,33.01,2,7,0.28600000000000003,0,4,0.0,0,0,0.0,1,3,4,8,0,0,1,4,4,-13
20191023-bos-phi,Carsen Edwards,20191023,bos,4.2,3600.0,,1.0,phi,1,0,11.25,1,5,0.2,1,3,0.33299999999999996,0,0,0.0,1,0,1,0,0,0,0,0,3,-1
20191023-bos-phi,Kemba Walker,20191023,bos,14.4,8700.0,,1.0,phi,1,0,34.15,4,18,0.222,1,6,0.16699999999999998,3,4,0.75,2,0,2,2,0,0,3,4,12,-16
20191023-bos-phi,Brad Wanamaker,20191023,bos,1.5,3500.0,,1.0,phi,1,0,5.3,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0
20191023-bos-phi,Grant Williams,20191023,bos,1.2,3500.0,,4.0,phi,1,0,7.12,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,2,0,0
20191023-bos-phi,Semi Ojeleye,20191023,bos,1.2,3500.0,,3.0,phi,1,0,9.45,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-1
20191023-bos-phi,Jaylen Brown,20191023,bos,18.4,5700.0,,2.0,phi,1,0,20.52,3,6,0.5,1,2,0.5,1,3,0.33299999999999996,0,7,7,0,1,0,1,5,8,-12
20191023-bos-phi,Enes Kanter,20191023,bos,22.2,6200.0,,5.0,phi,1,0,24.58,5,8,0.625,0,1,0.0,2,7,0.28600000000000003,3,3,6,2,0,0,0,3,12,-12
20191023-bos-phi,Josh Richardson,20191023,phi,34.2,6200.0,,2.0,bos,0,1,7.57,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,0,1,0,1,2,-6
20191023-bos-phi,Ben Simmons,20191023,phi,43.1,9600.0,,1.0,bos,0,1,8.5,2,2,1.0,0,0,0.0,2,3,0.667,0,1,1,2,0,0,1,0,6,-3
20191023-bos-phi,Tobias Harris,20191023,phi,41.0,7400.0,,3.0,bos,0,1,8.5,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,1,0,0,-3
20191023-bos-phi,Al Horford,20191023,phi,24.9,7000.0,,4.0,bos,0,1,8.5,2,4,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,-3
20191023-bos-phi,Furkan Korkmaz,20191023,phi,7.8,3500.0,,2.0,bos,0,1,4.36,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-4
20191023-bos-phi,James Ennis,20191023,phi,7.2,3500.0,,3.0,bos,0,1,7.13,0,1,0.0,0,1,0.0,2,2,1.0,1,3,4,0,0,0,1,2,2,-1
20191023-bos-phi,Mike Scott,20191023,phi,14.7,3500.0,,4.0,bos,0,1,3.1,1,4,0.25,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-2
